workload,TRH-D,TREF_Freq,QPRAC,MINT,PrISM
ycsb_eserver,500,0,0.7994807954479936,0.903692614152338,0.9644308368804546
ycsb_eserver,1000,2,0.7992340464556221,0.9997312936142188,1.0
HIGH (17),250,2,0.7823275980258476,0.8251359176674696,0.9746810373244954
HIGH (17),500,1,0.7823275980258476,0.9733024368225541,0.9999365999767867
HIGH (17),500,2,0.7823275980258476,0.9294963835049073,0.9954514629288732
HIGH (17),500,4,0.7823275980258476,0.9076135006292927,0.9757363153262848
HIGH (17),500,8,0.7823275980258476,0.8963293053049001,0.9619579053491327
HIGH (17),500,0,0.7823601228854129,0.8843840175731739,0.9487693788086297
HIGH (17),1000,2,0.7823275980258476,0.9862261265786127,0.9985232788792305
MEDIUM (21),250,2,0.831971440737175,0.8673066405343101,0.9819307149635116
MEDIUM (21),500,1,0.831971440737175,0.9906452150243912,0.9999440729015395
MEDIUM (21),500,2,0.831971440737175,0.9554489710946504,0.9981730467428468
MEDIUM (21),500,4,0.831971440737175,0.9318899757390378,0.9865625654816359
MEDIUM (21),500,8,0.831971440737175,0.9216181768551776,0.9741034464814073
MEDIUM (21),500,0,0.8318505600156835,0.909671692966125,0.9600451598106465
MEDIUM (21),1000,2,0.831971440737175,0.9955554204899129,0.9998926445243574
LOW (19),250,2,0.9725556842784983,0.9904945634482336,0.9976181571829124
LOW (19),500,1,0.9725556842784983,0.9992910315953522,0.9999828716687635
LOW (19),500,2,0.9725556842784983,0.9981406078228773,0.9999522189109011
LOW (19),500,4,0.9725556842784983,0.9965480238061795,0.9988255930116536
LOW (19),500,8,0.9725556842784983,0.9946526806229222,0.9975776587216144
LOW (19),500,0,0.9725556842784983,0.9908612232913683,0.9955339607969703
LOW (19),1000,2,0.9725556842784983,0.9999960837218925,1.0
SPEC2K6 (23),250,2,0.8717302222397457,0.8842025848373617,0.9836872892332491
SPEC2K6 (23),500,1,0.8717302222397457,0.9817006678353479,0.9999021891990522
SPEC2K6 (23),500,2,0.8717302222397457,0.9544524121132889,0.9968559599258857
SPEC2K6 (23),500,4,0.8717302222397457,0.9406481188762922,0.9841394201157667
SPEC2K6 (23),500,8,0.8717302222397457,0.9338270604854018,0.9747345048495679
SPEC2K6 (23),500,0,0.8716560310179641,0.924171480108931,0.9655207506100951
SPEC2K6 (23),1000,2,0.8717302222397457,0.9911432504038662,0.9989977030521328
SPEC2K17 (18),250,2,0.889901654386442,0.913621089948841,0.9885926806102779
SPEC2K17 (18),500,1,0.889901654386442,0.9881658069601581,0.9999817768824167
SPEC2K17 (18),500,2,0.889901654386442,0.9676914252087114,0.9977628636102551
SPEC2K17 (18),500,4,0.889901654386442,0.9551794804870729,0.987718722965751
SPEC2K17 (18),500,8,0.889901654386442,0.9486290064593638,0.9815941162578301
SPEC2K17 (18),500,0,0.8899040508204685,0.9413165096657172,0.9725950315678215
SPEC2K17 (18),1000,2,0.889901654386442,0.9941438519464276,0.9997851278586071
TPC (4),250,2,0.7751599062448238,0.8641606784578794,0.9755395140893148
TPC (4),500,1,0.7751599062448238,0.9930671365210696,1.0
TPC (4),500,2,0.7751599062448238,0.949450893553597,0.9999149091249385
TPC (4),500,4,0.7751599062448238,0.9263783073204187,0.9831704650120224
TPC (4),500,8,0.7751599062448238,0.9158683067016635,0.9708963384828135
TPC (4),500,0,0.7751387231203417,0.9043020429052501,0.958651566360279
TPC (4),1000,2,0.7751599062448238,0.9957414840701788,1.0
Hadoop (3),250,2,0.7968105212460945,0.8745994331056441,0.9778138385833325
Hadoop (3),500,1,0.7968105212460945,0.9999220297853668,1.0
Hadoop (3),500,2,0.7968105212460945,0.965165455971779,1.0
Hadoop (3),500,4,0.7968105212460945,0.9373333554626323,0.995107754443665
Hadoop (3),500,8,0.7968105212460945,0.9236366413165388,0.9800449066311134
Hadoop (3),500,0,0.7968105212460945,0.9096557596221998,0.964557518524457
Hadoop (3),1000,2,0.7968105212460945,1.0,1.0
MediaBench (3),250,2,0.8566296922907202,0.9237450006917266,0.9976032974946746
MediaBench (3),500,1,0.8566296922907202,0.9988112387694251,1.0
MediaBench (3),500,2,0.8566296922907202,0.9786252945263919,0.9992008603865947
MediaBench (3),500,4,0.8566296922907202,0.963435695684574,0.9958024846581781
MediaBench (3),500,8,0.8566296922907202,0.9545890668922545,0.9872553034926946
MediaBench (3),500,0,0.8566296922907202,0.9474124946223459,0.978947245689727
MediaBench (3),1000,2,0.8566296922907202,0.9995509988110303,0.9998517127368499
YCSB (6),250,2,0.8264515938559497,0.8813215639280986,0.9825153461297605
YCSB (6),500,1,0.8264515938559497,0.9999703579508754,1.0
YCSB (6),500,2,0.8264515938559497,0.9682979309941446,0.9997781354640758
YCSB (6),500,4,0.8264515938559497,0.9432572535112401,0.9935834101712301
YCSB (6),500,8,0.8264515938559497,0.931869245210343,0.9807947298777454
YCSB (6),500,0,0.8264066574932983,0.9199775886005007,0.9692899732112685
YCSB (6),1000,2,0.8264515938559497,0.9998914910904971,1.0
All (57),250,2,0.8604811963543317,0.8931881859635394,0.9849529669171125
All (57),500,1,0.8604811963543317,0.9882992143295825,0.9999547768549796
All (57),500,2,0.8604811963543317,0.9615427932380368,0.9979527914940024
All (57),500,4,0.8604811963543317,0.9454897855943195,0.9873786535216649
All (57),500,8,0.8604811963543317,0.937534680664683,0.9781988490374223
All (57),500,0,0.8604458018536254,0.928130561110572,0.9683139066147967
All (57),1000,2,0.8604811963543317,0.9942376829904878,0.999519810076731
